shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S008,31.252059749588028,32.28315823738225,71,3407.59
S008,31.251822911790576,32.282992356889984,72,3438.29
S008,31.252078755064552,32.28256996017255,73,3487.49
S008,31.25211676600609,32.28249300530499,74,3495.94
S008,31.25208898878109,32.282422890870116,75,3503.29
S008,31.252029048425577,32.28237329773325,76,3511.45
S008,31.25198811352679,32.28240236957211,77,3516.78
S008,31.251825835717636,32.28271531936681,78,3551.57
S008,31.251733731972138,32.28287948975092,79,3570.24
S008,31.251463268073202,32.282677696987115,80,3605.91
S008,31.250961811335,32.282298052973864,81,3672.33
S008,31.250175264497408,32.28170635554783,82,3776.31
S008,31.24961385902976,32.2812617274242,83,3851.7
S008,31.24875712446056,32.280615306536795,84,3965.07
S008,31.24824834325599,32.2802117210092,85,4033.42
S008,31.24769277444175,32.27978419396725,86,4107.37
S008,31.24725416517423,32.27944559255004,87,4165.81
S008,31.24550848010015,32.278101447530176,88,4398.2
S008,31.244347596281624,32.277229292364616,89,4551.62
S008,31.244279365890275,32.27718254940802,90,4560.41
S008,31.2445132984554,32.27666609674136,91,4615.98
S008,31.244506475430462,32.276588571837756,92,4623.38
S008,31.24444506818376,32.276544109025394,93,4631.42
S008,31.24440412999711,32.276568050539744,94,4636.5
S008,31.244365141231434,32.27663873501068,95,4644.5
S008,31.243876318215733,32.27749264902244,96,4742.2
S008,31.24381734737183,32.277576444322676,97,4752.52
S008,31.243454748976905,32.27762603745954,98,4793.11
S008,31.242748555365168,32.27774061470679,99,4872.39
S008,31.242054053392177,32.27784835152135,100,4950.29
S008,31.241809879906214,32.27786887281937,101,4977.51
S008,31.241697296709056,32.27786203238669,102,4990.04
S008,31.24136978119064,32.27780730892532,103,5026.83
S008,31.240811247642153,32.27768760135358,104,5089.97
S008,31.240387227821415,32.27758328475535,105,5138.15
S008,31.240033389134734,32.277484098481615,106,5178.61
S008,31.23976581602458,32.27740714361407,107,5209.25
S008,31.239360799547036,32.27728059560965,108,5255.87
S008,31.239278918748482,32.277249813662635,109,5265.43
S008,31.239198500037972,32.27737978188338,110,5280.68
S008,31.23911954341922,32.27760893637787,111,5304.17
S008,31.239071292119718,32.27790820530722,112,5333.13
S008,31.239043511057307,32.27817498218139,113,5358.68
S008,31.239093224531636,32.278496482516935,114,5389.74
S008,31.239273070117303,32.27976025245292,115,5511.54
S008,31.23943244518754,32.280906024925315,116,5621.9
S008,31.239564039079553,32.28185342485027,117,5713.16
S008,31.23974680806989,32.28311719478625,118,5835.01
S008,31.23986670433546,32.28404920373767,119,5924.62
S008,31.23989448515576,32.28420653368911,120,5939.89
S008,31.24011819356883,32.28413983947057,121,5965.56
S008,31.24062117002686,32.28403552287234,122,6022.36
S008,31.24118701534068,32.283922655733264,123,6086.19
S008,31.242283605135633,32.28373368878072,124,6209.44
S008,31.243627275806155,32.2834857230964,125,6360.7
S008,31.24410976441822,32.28342073898604,126,6414.71
S008,31.244469436143575,32.28334549422665,127,6455.33
S008,31.24450818118674,32.28333865379397,128,6459.69
S008,31.244979197191384,32.28677388701689,129,6790.44
S008,31.244995097195954,32.28687264576358,130,6800.0
S008,31.245050473053016,32.28687456963527,131,6806.16
S008,31.245083369586396,32.28685020059388,132,6810.49
S008,31.245046635123373,32.28658663017252,133,6835.87
S008,31.24486241431718,32.28518220383975,134,6970.95
S008,31.244612399791137,32.28335837347885,135,7146.55
S008,31.24460582045257,32.2832711579623,136,7154.87
S008,31.24501812478401,32.28316342114773,137,7201.85
S008,31.245901941301838,32.28296205591097,138,7301.97
S008,31.246385514828614,32.28285816683977,139,7356.64
S008,31.247098260410105,32.28270425710468,140,7437.24
S008,31.248045655439796,32.28250930477356,141,7544.2
S008,31.248771546588916,32.282357960200706,142,7626.19
S008,31.24957857309821,32.282183529167604,143,7717.44
S008,31.2500763822064,32.28208605300204,144,7773.57
S008,31.250324189286218,32.28203859750038,145,7801.49
S008,31.250371338347243,32.281950099402714,146,7811.4
S008,31.251228241016484,32.28260485706742,147,7925.21
S008,31.251679989516894,32.282961414620395,148,7985.81
S008,31.251072540789743,32.28403108727933,149,8107.89
S008,31.250890524706193,32.28439790548131,150,8148.2
S008,31.25098262927425,32.28447486034886,151,8160.79
S008,31.251778672154074,32.28305889078595,152,8321.89
S008,31.253280828451615,32.28421834412369,153,8522.01
S008,31.254407917297698,32.285075820860804,154,8671.51
S008,31.255565753622747,32.28595367638692,155,8824.93
S008,31.256255770537763,32.28648723013526,156,8916.91
S008,31.255975086299532,32.286970620710676,157,8972.45
S008,31.255105739543986,32.28851199820588,158,9147.99
S008,31.254850391778543,32.288995388781295,159,9202.0
S008,31.25442351114726,32.28868528916688,160,9257.87
S008,31.253754922535087,32.28816541628388,161,9347.14
S008,31.25363017078299,32.28807193037071,162,9363.62
S008,31.253608729059003,32.28810613253406,163,9367.65
S008,31.253593135074855,32.28815173541854,164,9372.32
S008,31.2536048305632,32.28819961844724,165,9377.05
S008,31.2544196126851,32.2888129772434,166,9484.79
S008,31.25546829319999,32.289604187289015,167,9623.55
S008,31.256626116519456,32.29045468108445,168,9775.57
S008,31.257685980214177,32.29126698246412,169,9916.47
S008,31.258109922359978,32.29159361312417,170,9972.91
S008,31.258678586593092,32.2920108795171,171,10047.55
S008,31.258966572057258,32.29221609249723,172,10085.05
S008,31.258769221707027,32.29255640402261,173,10124.14
S008,31.258472464477713,32.293062596040265,174,10182.48
S008,31.258447612844744,32.293129290258804,175,10189.4
S008,31.258488544942615,32.29318572382834,176,10196.43
S008,31.258557252352723,32.29321650577536,177,10204.61
S008,31.259079134664823,32.292257135093244,178,10312.7
S008,31.259628789106003,32.292674401486174,179,10385.56
S008,31.260236913694087,32.293129290258804,180,10465.83
S008,31.260780714093766,32.29353287578639,181,10537.44
S008,31.26087280901251,32.29365942379081,182,10553.23
S008,31.26143853297033,32.29407498007557,183,10627.51
S008,31.262081729216337,32.294548680038034,184,10712.02
S008,31.26213435416973,32.29459143274223,185,10719.15
S008,31.26176597887969,32.295246404170484,186,10793.67
S008,31.261264576868893,32.2961305300932,187,10894.52
S008,31.26096636566334,32.29667434449055,188,10955.93
S008,31.260633069671467,32.29727972278194,189,11024.37
S008,31.260291001508577,32.29789194150598,190,11093.9
S008,31.260238375527322,32.29798428734704,191,11104.44
S008,31.259879494789498,32.29771494531062,192,11151.86
S008,31.25972746343408,32.29759609279296,193,11172.19
S008,31.259680684506225,32.297611483766474,194,11177.59
S008,31.25965510227025,32.29766962744417,195,11183.81
S008,31.25966460424442,32.29771494531062,196,11188.24
S008,31.259882418467004,32.2978748404243,197,11216.84
S008,31.260215717109695,32.298140762244394,198,11261.7
S008,31.260782906830983,32.29856315896183,199,11336.46
S008,31.261218529611902,32.298881239081034,200,11393.56
S008,31.261706775573955,32.299243782012596,201,11457.86
S008,31.26204299138466,32.29949174769692,202,11502.06
S008,31.262111696207285,32.29955844191546,203,11511.99
S008,31.26213069966003,32.29967472927086,204,11523.24
S008,31.262110234403067,32.299796146950776,205,11535.0
S008,31.262026911525336,32.2999483465777,206,11552.18
S008,31.26168631022507,32.300528073246575,207,11619.04
S008,31.261429031174742,32.30100006310087,208,11672.25
S008,31.261098660456586,32.30160373128409,209,11740.38
S008,31.260853074394635,32.302043229083196,210,11790.29
S008,31.26072881929839,32.302277513902176,211,11816.5
S008,31.26054609091853,32.302592173805046,212,11852.66
S008,31.26037505683444,32.30290854381608,213,11888.24
S008,31.26013677806385,32.30331725966818,214,11935.26
S008,31.259918964428262,32.303710584546764,215,11979.81
S008,31.25978886074172,32.303936318824896,216,12005.69
S008,31.2596850700317,32.30411759029067,217,12026.42
S008,31.259538885739506,32.304363845866824,218,12054.92
S008,31.259290371923175,32.30479992344961,219,12104.74
S008,31.258981921511655,32.30535570860412,220,12167.72
S008,31.258920523679116,32.305457460040095,221,12179.56
S008,31.259276484367074,32.30571483131935,222,12226.09
S008,31.25980421006237,32.306103880927495,223,12295.45
S008,31.259953317618944,32.306217603120665,224,12315.25
S009,31.254244826038295,32.31381759760932,1,0.0
S009,31.25930946920151,32.310684441962515,2,637.06
S011,31.254310976468926,32.315411719710475,1,0.0
S011,31.254009731086104,32.31518679271296,2,39.74
S011,31.253877268273065,32.31543171322138,3,67.29
S011,31.253644389651157,32.3156891296741,4,102.92
S011,31.25343928506801,32.3157666045288,5,126.88
S011,31.253341005630677,32.31574161264019,6,138.07
S011,31.25314444644907,32.315604157252814,7,163.53
S011,31.253073941425512,32.315769103717656,8,181.06
S011,31.252975661607856,32.31582658506147,9,193.28
S011,31.25288806429283,32.31599403071519,10,211.94
S011,31.252862426038917,32.31614148285801,11,226.24
S011,31.252870972124335,32.31621395933499,12,233.2
S011,31.252257788532475,32.317303605678546,13,357.21
S011,31.25169801466822,32.31835076581147,14,474.61
S011,31.251330527731387,32.31899305734885,15,548.08
S011,31.250817752871015,32.31993525154959,16,654.25
S011,31.25028360943015,32.320894940072364,17,763.11
S011,31.249591355035008,32.32214703369192,18,904.86
S011,31.248606379385233,32.32389646589488,19,1103.99
S011,31.247773094782335,32.32539597921171,20,1274.01
S011,31.24729876026262,32.32624570342458,21,1370.48
S011,31.2467902368248,32.32586832590651,22,1437.44
S011,31.245698397838986,32.32505858871542,23,1581.2
S011,31.24484585725156,32.3244387898778,24,1692.82
S011,31.245245419838515,32.32371652429686,25,1774.6
S011,31.2452710601607,32.32359656323152,26,1786.36
S011,31.245251829919713,32.32349909486592,27,1795.87
S011,31.245187729088126,32.32345660865528,28,1804.06
S011,31.245112944729634,32.32347410297731,29,1812.54
S011,31.24501465662554,32.32356407377631,30,1826.42
S011,31.244901411509215,32.323714025107996,31,1845.44
S011,31.244469796801905,32.32455625175429,32,1938.79
S011,31.244307406599365,32.32444222626248,33,1959.85
S011,31.242553948551766,32.32309016508847,34,2193.38
S011,31.242062493692405,32.323950510854004,35,2291.75
S011,31.240557130178026,32.3228021335722,36,2491.6
S011,31.24024943049517,32.32257470738582,37,2532.07
S011,31.238778227533224,32.32145632037036,38,2727.18
S011,31.238531422177577,32.321266382016894,39,2760.03
S011,31.238252563402458,32.321758722222576,40,2816.18
S011,31.237745059687885,32.32133885849387,41,2885.3
S011,31.237155283524817,32.32097022813682,42,2959.66
S011,31.236064401606484,32.32033043578831,43,3095.36
S011,31.236415921249566,32.31974687518917,44,3163.22
S011,31.236572982794982,32.319620666151664,45,3184.41
S011,31.23686466782941,32.31912707635154,46,3241.46
S011,31.237665995705836,32.319760620727905,47,3349.01
S011,31.23816388400261,32.32016798851231,48,3416.58
S011,31.23834337956904,32.32024296417815,49,3437.77
S011,31.238813485388544,32.32031544065513,50,3490.5
S011,31.24054537777801,32.320741552356,51,3687.29
S011,31.24132958017348,32.32095648259808,52,3776.85
S011,31.24148342838084,32.32099896880872,53,3794.43
S011,31.241603087924425,32.32098647286442,54,3807.79
S011,31.242412922636355,32.32118640797333,55,3899.82
S011,31.243467940951724,32.32147318989516,56,4020.26
S011,31.243998650773054,32.320511939379344,57,4129.04
S011,31.24476305997998,32.31916112779977,58,4283.04
S011,31.245327148341232,32.31813271158332,59,4399.2
S011,31.245424367775215,32.317955269174156,60,4419.24
S011,31.24548953679032,32.317905285396925,61,4427.9
S011,31.245744870694914,32.31784905364755,62,4456.79
S011,31.24739437518301,32.31745168261859,63,4644.06
S011,31.248424232545585,32.31719676535473,64,4761.11
S011,31.24864537265131,32.31712803766104,65,4786.55
S011,31.248709471135868,32.31719676535472,66,4796.22
S011,31.24878104772553,32.3172080117046,67,4804.25
S011,31.248872922074547,32.317180520627126,68,4814.8
S011,31.248937020404643,32.3170530619952,69,4828.85
S011,31.249578001312372,32.316908109041236,70,4901.45
S011,31.25049459645037,32.31668068285486,71,5005.64
S011,31.250973188044718,32.31657071854495,72,5059.87
S011,31.25193891012541,32.31634329235857,73,5169.41
S011,31.252434586649198,32.316223331293216,74,5225.69
S011,31.252797796242966,32.31616584994941,75,5266.45
S011,31.252891803204307,32.31620333778232,76,5277.49
S011,31.252938806649876,32.316258319937276,77,5284.88
S011,31.253030676953195,32.316260819126136,78,5295.1
S011,31.253118274135886,32.316205836971186,79,5306.16
S011,31.25322509985845,32.31602839456203,80,5326.79
S011,31.253566941358336,32.31593092619644,81,5365.91
S011,31.253763499660295,32.31587344485262,82,5388.44
S011,31.254096793237014,32.31579347080906,83,5426.27
S011,31.254216436798053,32.31577347729817,84,5439.71
S010,31.25428314276541,32.31540526347258,1,0.0
S010,31.254005873524896,32.3151919993564,2,36.9
S010,31.253909019009242,32.31536083344837,3,56.23
S010,31.253688722093788,32.31564518560328,4,92.7
S010,31.25354059112022,32.31574071015532,5,111.51
S010,31.253377266956882,32.31576958967105,6,129.88
S010,31.25314937230328,32.315605198581494,7,159.65
S010,31.253077205548294,32.315771811172255,8,177.41
S010,31.252961358799933,32.31584289921098,9,191.95
S010,31.252868301472883,32.316022840809,10,211.94
S010,31.252359333245018,32.316073935336824,11,268.75
S010,31.250971051480622,32.31642048952561,12,426.59
S010,31.249846737198503,32.31669595567566,13,554.32
S010,31.24889523779453,32.316926991801516,14,662.38
S010,31.24881167251859,32.316855903762786,15,673.87
S010,31.248714812674404,32.316864789767635,16,684.67
S010,31.248631247238798,32.316953649816035,17,697.23
S010,31.248625549592767,32.31703584536081,18,705.07
S010,31.248553379379963,32.317111376401954,19,715.84
S010,31.247955124176357,32.31817103247919,20,836.56
S010,31.247024497436943,32.319863816401316,21,1027.88
S010,31.246097660058645,32.3215699293307,22,1220.05
S010,31.245809920784456,32.32207754235721,23,1277.95
S010,31.244684595401942,32.32178430419747,24,1406.15
S010,31.242462394504063,32.32119782787798,25,1659.45
S010,31.241578247897785,32.320972345505155,26,1760.08
S010,31.24143199728547,32.32088570695796,27,1778.31
S010,31.24089637622646,32.320737977127486,28,1839.5
S010,31.23961524190479,32.32037698318083,29,1986.03
S010,31.238798497833873,32.32019482008159,30,2078.48
S010,31.23834263760731,32.320114846038024,31,2129.74
S010,31.237556273546087,32.319563913737916,32,2231.67
S010,31.236169673626037,32.318426505118325,33,2419.99
S010,31.23583156809347,32.31814881746706,34,2465.93
S010,31.235700504387427,32.31802219189808,35,2484.84
S010,31.234634892724277,32.3190563007114,36,2638.81
S010,31.23419040944088,32.31867975625629,37,2699.84
S010,31.233520831316294,32.318144374464644,38,2790.03
S010,31.233042151280173,32.31775561175287,39,2854.83
S010,31.232512181268525,32.31726243848422,40,2930.14
S010,31.232316528505763,32.31707472163196,41,2958.28
S010,31.2320306467987,32.31756123039698,42,3014.41
S010,31.23139239614548,32.31856979194638,43,3133.71
S010,31.231637439316852,32.31863865848389,44,3161.73
S010,31.23213892103537,32.31787890507004,45,3252.99
S010,31.23257961489384,32.318263224779386,46,3314.11
S010,31.232526427813088,32.318354306329006,47,3324.6
S010,31.232786664315906,32.318563127442765,48,3359.69
S010,31.232932928313076,32.31833653431933,49,3386.69
S010,31.23316585800998,32.31853313717642,50,3418.63
S010,31.233225693068775,32.31843261424667,51,3430.27
S010,31.2337259791608,32.31884081509401,52,3498.1
S010,31.233602391884194,32.31903866754554,53,3521.4
S010,31.23421569660683,32.31951351342921,54,3603.19
S010,31.233982769498123,32.319899638108296,55,3648.11
S010,31.234067178929557,32.31996961539642,56,3659.62
S010,31.234319872536116,32.31953913011505,57,3709.27
S010,31.234606222190944,32.319251723395986,58,3751.22
S010,31.23533277712187,32.31851446268188,59,3858.18
S010,31.235685367942253,32.318167075430146,60,3909.45
S010,31.237106402454785,32.31931420311752,61,4101.45
S010,31.237978244627957,32.32001397599871,62,4219.02
S010,31.238206888179814,32.320190168813426,63,4249.47
S010,31.23831266234601,32.32022765664635,64,4261.76
S010,31.238491089206452,32.32025639731826,65,4281.79
S010,31.23964711614862,32.32049132107123,66,4412.26
S010,31.240448420421956,32.320713748879896,67,4503.83
S010,31.241307411053505,32.32095866938831,68,4602.15
S010,31.24151040521083,32.32099615722123,69,4625.0
S010,31.241688826030963,32.32102364829871,70,4645.01
S010,31.241944170211166,32.32108362883138,71,4673.97
S010,31.242455924879103,32.321212337057744,72,4732.17
S010,31.243071308866263,32.321377283522594,73,4802.37
S010,31.243634338967027,32.32152348607098,74,4866.5
S010,31.244289244519887,32.321694680507996,75,4941.12
S010,31.244991152933327,32.3218783708893,76,5021.1
S010,31.24570908125617,32.32206830924277,77,5102.95
S010,31.245802026934648,32.322098299509115,78,5113.67
S010,31.245630023940418,32.32241194771122,79,5149.09
S010,31.245539214779825,32.32262187957557,80,5171.46
S010,31.24553280471813,32.322759334962946,81,5184.55
S010,31.245601178687107,32.32283306103436,82,5194.89
S010,31.245672757632832,32.32281306752346,83,5203.07
S010,31.245759293300736,32.32272934469661,84,5215.56
S010,31.245877879087228,32.32256689742062,85,5235.87
S010,31.246305214019568,32.321798396845736,86,5323.02
S010,31.247123555017644,32.320310129878784,87,5491.24
S010,31.248129912422797,32.31852071065404,88,5694.85
S010,31.248755942509955,32.31733609513374,89,5827.24
S010,31.24882004091946,32.31724362514586,90,5838.56
S010,31.248892685730958,32.31714115840255,91,5851.21
S010,31.24892900811575,32.317058685170124,92,5860.03
S010,31.249826380244386,32.31684875330577,93,5961.79
S010,31.250883986447107,32.316598834419636,94,6081.77
S010,31.252103957877587,32.31630143094513,95,6220.34
S010,31.25285815299592,32.31616147636888,96,6305.25
S010,31.25288806429283,32.316231453657004,97,6312.69
S010,31.252969252050974,32.316278938245375,98,6322.78
S010,31.253071804908828,32.31625644554562,99,6334.38
S010,31.253142309933974,32.31616647474661,100,6345.98
S010,31.253223497473474,32.316026520170375,101,6362.06
S010,31.25410160034728,32.315796594795124,102,6462.12
S010,31.254227653374116,32.315776601284234,103,6476.26
S010,31.254270383175516,32.315814089117154,104,6482.2
S012,31.254344626159494,32.31543608680189,1,0.0
S012,31.254002787475557,32.31518366872689,2,44.95
S012,31.253797683671053,32.31552605760089,3,84.69
S012,31.25358616990595,32.31572599270981,4,114.93
S012,31.253372519157082,32.31577347729818,5,139.11
S012,31.253154594895133,32.315606031644464,6,168.11
S012,31.25307768032963,32.315765979731594,7,185.55
S012,31.252977263997035,32.31583345783085,8,198.43
S012,31.252870437994048,32.31601839780659,9,219.64
S012,31.252684560460704,32.31602839456204,10,240.33
S012,31.25196454863013,32.31617584670486,11,321.61
S012,31.250885588871796,32.31644825829075,12,444.35
S012,31.24968055785385,32.31673816419866,13,581.15
S012,31.24890283463404,32.31692560336327,14,669.45
S012,31.24878745756678,32.31684063094198,15,684.61
S012,31.248706266212707,32.316868122019464,16,694.0
S012,31.248610118466296,32.31699058227367,17,709.81
S012,31.248434915654414,32.31704806361748,18,730.04
S012,31.247541803585623,32.317245499537535,19,831.11
S012,31.24662090645892,32.31746292896847,20,935.58
S012,31.245541885638776,32.31773034217664,21,1058.22
S012,31.244892330527065,32.31789778783035,22,1132.18
S012,31.243567566122948,32.31688311715263,23,1308.26
S012,31.243088936994347,32.31774283812094,24,1405.8
S012,31.24240945040476,32.31896494147415,25,1544.39
S012,31.24137952744886,32.31817519779396,26,1681.33
S012,31.23968183947473,32.31688686593591,27,1906.35
S012,31.238869844508756,32.31629705736462,28,2012.64
S012,31.23877368674793,32.31615710278838,29,2029.71
S012,31.238688213100566,32.31596466524606,30,2050.33
S012,31.238673255204326,32.31582471066982,31,2063.74
S012,31.238600602531754,32.31571724554879,32,2076.76
S012,31.238602739375864,32.31565726501611,33,2082.47
S012,31.238510855035553,32.3153473655973,34,2113.65
S012,31.23760910165083,32.31459760893888,35,2236.68
S012,31.235346132858783,32.31271072134854,36,2545.71
S012,31.234230655208908,32.3117810230921,37,2698.02
S012,31.233260478115344,32.31096378833444,38,2830.97
S012,31.232671742445046,32.31046520015659,39,2911.8
S012,31.2325424551732,32.31038897489632,40,2927.89
S012,31.232502921013428,32.31040022124619,41,2932.42
S012,31.23240889375618,32.31028775774743,42,2947.37
S012,31.232311660925834,32.310275261803135,43,2958.25
S012,31.232222975949373,32.310326495174785,44,2969.25
S012,31.232168482729776,32.31045645299558,45,2983.01
S012,31.232204811546328,32.31060265554397,46,2997.49
S012,31.232162071760694,32.310791344303006,47,3016.05
S012,31.232086208593575,32.31105001035015,48,3042.05
S012,31.231898153156127,32.31148986758976,49,3088.81
S012,31.23143549244701,32.312502039078616,50,3197.93
S012,31.23102946039706,32.31335176329149,51,3290.48
S012,31.230851019444287,32.31362667406625,52,3323.3
S012,31.230644796845585,32.31387409376353,53,3356.15
S012,31.230432162710358,32.31404528820053,54,3384.86
S012,31.230247309530647,32.31413026062182,55,3406.94
S012,31.230031468944112,32.3141577516993,56,3431.08
S012,31.22969167929899,32.31410526873321,57,3469.2
S012,31.228375250018154,32.313915330379736,58,3616.69
S012,31.227152834979726,32.31376537904806,59,3753.36
S012,31.226752127308384,32.313717894459685,60,3798.14
S012,31.226506359096046,32.31357669028902,61,3828.59
S012,31.2262007507753,32.3131893160155,62,3878.71
S012,31.22572523936013,32.31252953015609,63,3960.75
S012,31.224229232787867,32.31043520989027,64,4220.23
S012,31.22411275699687,32.31049144163964,65,4234.24
S012,31.223689596034465,32.310742610120215,66,4287.01
S012,31.223440614077866,32.31089381104633,67,4318.21
S012,31.223294216655557,32.31101752089497,68,4338.29
S012,31.223190562869075,32.311027517650416,69,4349.86
S012,31.222947991192523,32.311258692620086,70,4384.65
S012,31.222633822545244,32.3116498156769,71,4435.68
S012,31.221980904091264,32.31274820918148,72,4562.88
S012,31.221414539095395,32.31373788797058,73,4676.11
S012,31.221017012958303,32.31427271438692,74,4743.5
S012,31.22064940665562,32.31461260407207,75,4795.61
S012,31.219247360191822,32.315812214725526,76,4988.78
S012,31.21821291014089,32.31670192596018,77,5131.57
S012,31.21688349696756,32.31791653174682,78,5319.17
S012,31.214765374017244,32.31986839824756,79,5619.05
S012,31.213598355629543,32.32093055351365,80,5783.49
S012,31.212707051665333,32.32172779476043,81,5908.27
S012,31.211510083484463,32.32281494191513,82,6076.81
S012,31.21012500139416,32.32407453310127,83,6271.92
S012,31.20887883767108,32.32523415673296,84,6449.02
S012,31.206574567157645,32.327380959964884,85,6776.64
S012,31.205982458896443,32.32792828232553,86,6860.57
S012,31.205832828063212,32.328140713378744,87,6886.74
S012,31.205484401062773,32.32849059981933,88,6937.82
S012,31.2050632943247,32.328880473281714,89,6997.54
S012,31.204845258627213,32.32905041812429,90,7026.68
S012,31.20486449709133,32.32912789297898,91,7034.36
S012,31.204944657316343,32.32919287188938,92,7045.2
S012,31.204985806205464,32.32910977385975,93,7054.33
S012,31.205300033495732,32.32883111430171,94,7098.19
S012,31.205771372473844,32.328366265173486,95,7166.76
S012,31.20803905727312,32.32617135255598,96,7494.1
S012,31.211763104583778,32.32275902256435,97,8020.21
S012,31.21536838130827,32.31946524784436,98,8528.96
S012,31.21676193594756,32.318184413552906,99,8726.06
S012,31.217340084106016,32.31766083348644,100,8807.37
S012,31.219488605567225,32.315768947518386,101,9106.44
S012,31.220785389095564,32.31465930766393,102,9285.12
S012,31.22118772499218,32.314239443935215,103,9345.08
S012,31.221501898445865,32.31379146433181,104,9400.17
S012,31.22192987795011,32.313058577198206,105,9484.56
S012,31.2225149404294,32.31202203861795,106,9602.66
S012,31.222835521074046,32.31152907361504,107,9661.55
S012,31.223285935042806,32.31106422448682,108,9728.35
S012,31.22333883049262,32.311009867129094,109,9736.18
S012,31.224040894568038,32.310565636308986,110,9824.94
S012,31.224183550786066,32.31048878625149,111,9842.41
S012,31.22514046389583,32.31183647384499,112,10008.97
S012,31.226204757883842,32.313341610336764,113,10194.68
S012,31.22640030457227,32.31360402516721,114,10227.78
S012,31.226603865039426,32.313750227715595,115,10254.34
S012,31.226919623321713,32.31384769608119,116,10290.65
S012,31.227682567913558,32.3139620339716,117,10376.18
S012,31.22913738146166,32.31419133454963,118,10539.41
S012,31.22956586065349,32.31424881589345,119,10587.37
S012,31.22999113234422,32.314258812648895,120,10634.67
S012,31.23017705454242,32.31425756305446,121,10655.34
S012,31.230326646850106,32.31420757927724,122,10672.64
S012,31.23050615730673,32.314105112533916,123,10694.85
S012,31.230794655540425,32.313817705814856,124,10736.99
S012,31.23100835736787,32.31354779341783,125,10771.97
S012,31.23138233440293,32.312770545681936,126,10856.77
S012,31.23192726971857,32.31154594313986,127,10988.03
S012,31.23210250315227,32.3112222981823,128,11024.45
S012,31.23235359927431,32.31077994175384,129,11074.93
S012,31.232410229371332,32.31068497257711,130,11085.94
S012,31.232464722451503,32.310618744072286,131,11094.68
S012,31.232583324929124,32.31062374245001,132,11107.88
S012,31.232736118892575,32.31067497582166,133,11125.55
S012,31.23312504786638,32.31100986712909,134,11179.25
S012,31.233852682663517,32.31162779157507,135,11279.24
S012,31.23435059105753,32.31204515611492,136,11347.36
S012,31.235619925048624,32.3130948154367,137,11520.22
S012,31.236605036139625,32.31391954776096,138,11654.94
S012,31.237558083947963,32.314689297930265,139,11783.72
S012,31.23818204726006,32.315216626780014,140,11869.32
S012,31.23826752136542,32.3153097215651,141,11882.31
S012,31.238307053112987,32.315398442769684,142,11891.82
S012,31.238326818980564,32.315489038365904,143,11900.71
S012,31.238312395239763,32.31562961773936,144,11914.17
S012,31.23829049251805,32.31583954960371,145,11934.28
S012,31.238301176773177,32.31599449931311,146,11949.06
S012,31.238343913781627,32.316081970923264,147,11958.64
S012,31.23845449570125,32.31613570348378,148,11971.95
S012,31.238537832714563,32.31612883071442,149,11981.24
S012,31.238615827545026,32.316246292590904,150,11995.38
S012,31.238933148314604,32.31648996350489,151,12037.59
S012,31.23939470389474,32.31683485156776,152,12098.5
S012,31.240312466275824,32.31752212850465,153,12219.67
S012,31.241217399031065,32.31821440381925,154,12339.91
S012,31.24231249496226,32.319017893038186,155,12483.65
S012,31.242473820216674,32.3191366045091,156,12504.85
S012,31.242909717539185,32.31834561123447,157,12594.31
S012,31.24333813427085,32.31757461147073,158,12681.73
S012,31.24360415764742,32.31709226802049,159,12736.3
S012,31.244295387576663,32.31759835376492,160,12826.98
S012,31.245228059199842,32.31832561772359,161,12951.62
S012,31.24529750173577,32.31818691274178,162,12966.9
S012,31.2454395916886,32.31793449466677,163,12995.63
S012,31.245659670441672,32.31786076859536,164,13021.09
S012,31.246325245297175,32.31770581888596,165,13096.55
S012,31.24715533770064,32.31749963580489,166,13190.91
S012,31.24837108406142,32.3171984835471,167,13329.09
S012,31.24863816156916,32.317128506258996,168,13359.52
S012,31.248726831134704,32.317200982735976,169,13371.55
S012,31.248810159084265,32.31721097949142,170,13380.87
S012,31.248891350348995,32.31716099571419,171,13391.07
S012,31.248945833921717,32.31705103140429,172,13403.15
S012,31.24958467817403,32.31690857763919,173,13475.47
S012,31.25104502998878,32.31655119363201,174,13641.37
S012,31.25221479075322,32.31628503001827,175,13773.88
S012,31.252565716156433,32.316198808002554,176,13813.75
S012,31.252860556582732,32.316151948211406,177,13846.83
S012,31.25290622471858,32.31623723303131,178,13856.4
S012,31.25297753106196,32.31627940684334,179,13865.29
S012,31.253053644515127,32.31626909768929,180,13873.81
S012,31.253171419948046,32.31613507868659,181,13892.08
S012,31.253213081970767,32.316033861537704,182,13902.75
S012,31.253661748742648,32.31589890533918,183,13954.27
S012,31.253918128797807,32.31583330163157,184,13983.45
S012,31.254152074990603,32.31578456744877,185,14009.87
S013,31.259147,32.293972,0,0.00
S013,31.260188,32.294807,1,140.35
S013,31.260384,32.294384,2,186.08
S013,31.260952,32.293378,3,300.68
S013,31.261817,32.291799,4,478.94
S013,31.262184,32.291165,5,551.72
S013,31.262306,32.291006,6,572.03
S013,31.262450,32.290918,7,590.09
S013,31.262643,32.290668,8,622.11
S013,31.263148,32.289757,9,725.32
S013,31.263669,32.288833,10,830.53
S013,31.263794,32.288623,11,854.85
S013,31.263911,32.288568,12,868.87
S013,31.263966,32.288443,13,882.23
